,domain,latency1,latency2,latency3,latency4
147,JH4AS89F9MJ77K0IMCSEPERZK045L2ECZF6S01D0NEZ73SP56O.ans1.tld1,4.8520565033,1.70397758484,1.85894966125,1.87110900879
148,MNROIFD998RIP8C456L8LNK2OIFF9RE8Y5DPA9JXOYNW27H8BD.ans1.tld1,4.88305091858,1.83701515198,1.75523757935,1.89018249512
149,GJ7IFD8RNBJF10LI1ZV6ZYV79LFLD2FC59JAPEAVKBXZF8XRTT.ans1.tld1,4.84299659729,1.77192687988,1.71303749084,1.788854599
150,PBAXRBH0IZI7KM83ZUZLULDN4QHDL0WOXDZB6PZ9YL3WRXZNPJ.ans1.tld1,4.92596626282,1.74593925476,1.79100036621,1.83391571045
151,BUJQUVELOJTX02Q8G8U0OXS15AH707XQJTWI7NVQ2VQ2WP88OB.ans1.tld1,4.97794151306,1.708984375,1.79505348206,1.79004669189
152,3DS63EL8I8WBPMI3Z6Z785AYFGA1HH10P7DRT33K1J2C24KPEE.ans1.tld1,4.91309165955,1.73592567444,1.86800956726,1.86395645142
153,5TYF3Y3I5MP975IBOSMLUU67QITOENV295TEQTX2XQ3TD72K3M.ans1.tld1,4.92691993713,1.7261505127,1.88589096069,1.95980072021
154,2N8JQKBXHL7AGH7A22DQ313EMUE9O4OCP9MF8F7N0K4L0R4X39.ans1.tld1,5.05208969116,1.74593925476,1.78718566895,1.90591812134
155,OPYI9ME4VPRN9P3ZCYV1ITL8EYNIANVQHFBKCZBM352B6N6ZDV.ans1.tld1,4.93216514587,1.86395645142,1.79004669189,1.90091133118
156,JKZ6LBOPUYB9THJ4P6GTWA0PHFN0TYCOUSN6OLF4T0JJO7PY28.ans1.tld1,4.9569606781,1.82008743286,1.82890892029,1.82008743286
157,MRVZAIHMKQH129M77H0P6F3DLBV7I3XY8TS00KZW9AEPCQQQAY.ans1.tld1,5.02991676331,1.79100036621,1.87301635742,1.8789768219
158,J03UECJ8YGVQFGN8SQIFJLBFHJJ0NMUD445H7V3HCNN7WZK9S7.ans1.tld1,4.97603416443,1.77192687988,1.82700157166,1.71899795532
159,X0KCFVV87N2W6CGET1X4VCS47UXUHLKKOHR83EXV4UDNFG18AT.ans1.tld1,4.75382804871,1.92403793335,1.82604789734,1.78408622742
160,9TZCWP4Q3VNATNV92SEXH5C2BM7JX513WMDBUW4Q8QKL0CDGYQ.ans1.tld1,4.68611717224,1.8150806427,1.80411338806,1.7991065979
